Energy (E),Reflectivity (R),Transmittance (T),Energy_tilde (Etilde)
-2.96661101836394,1.1495603971706574,-0.1495603971706574,10.624798123931285
-2.9482470784641066,1.1381714761928265,-0.13817147619282655,10.643162063831118
-2.929883138564274,1.1232552835102463,-0.12325528351024628,10.661526003730952
-2.9115191986644406,1.1100572969913236,-0.1100572969913236,10.679889943630783
-2.893155258764608,1.0000350097416886,-3.500974168857418e-05,10.698253883530617
-2.8747913188647747,1.0000392864325194,-3.928643251938091e-05,10.71661782343045
-2.856427378964942,0.9999581854659594,4.181453404061841e-05,10.734981763330282
-2.8380634390651087,1.0,0.0,10.753345703230117
-2.8196994991652753,1.0,0.0,10.771709643129949
-2.8013355592654428,1.0,0.0,10.790073583029782
-2.7829716193656093,1.0,0.0,10.808437522929616
-2.764607679465777,1.0,0.0,10.826801462829447
-2.7462437395659434,1.0,0.0,10.845165402729283
-2.727879799666111,1.0,0.0,10.863529342629114
-2.7095158597662774,1.0,0.0,10.881893282528948
-2.691151919866444,1.0,0.0,10.900257222428781
-2.6727879799666114,1.0,0.0,10.918621162328613
-2.654424040066778,1.0,0.0,10.936985102228448
-2.6360601001669455,1.0,0.0,10.95534904212828
-2.617696160267112,1.0,0.0,10.973712982028113
-2.5993322203672786,1.0,0.0,10.992076921927946
-2.580968280467446,1.0,0.0,11.010440861827778
-2.5626043405676127,1.0,0.0,11.028804801727613
-2.54424040066778,1.0,0.0,11.047168741627445
-2.5258764607679467,1.0,0.0,11.065532681527278
-2.507512520868114,1.0,0.0,11.083896621427112
-2.4891485809682807,1.0,0.0,11.102260561326943
-2.4707846410684473,1.0,0.0,11.120624501226779
-2.4524207011686148,1.0,0.0,11.13898844112661
-2.4340567612687813,1.0,0.0,11.157352381026444
-2.415692821368949,1.0,0.0,11.175716320926277
-2.3973288814691154,1.0,0.0,11.194080260826109
-2.378964941569282,1.0,0.0,11.212444200725944
-2.3606010016694494,1.0,0.0,11.230808140625776
-2.342237061769616,1.0,0.0,11.249172080525609
-2.3238731218697835,1.0,0.0,11.267536020425442
-2.30550918196995,1.0,0.0,11.285899960325274
-2.2871452420701175,1.0,0.0,11.304263900225108
-2.268781302170284,1.0,0.0,11.322627840124941
-2.2504173622704506,1.0,0.0,11.340991780024774
-2.232053422370618,1.0,0.0,11.359355719924608
-2.2136894824707847,1.0,0.0,11.37771965982444
-2.195325542570952,1.0,0.0,11.396083599724273
-2.1769616026711187,1.0,0.0,11.414447539624106
-2.1585976627712853,1.0,0.0,11.43281147952394
-2.1402337228714527,1.0,0.0,11.451175419423773
-2.1218697829716193,1.0,0.0,11.469539359323605
-2.103505843071787,1.0,0.0,11.487903299223438
-2.0851419031719534,1.0,0.0,11.506267239123272
-2.066777963272121,1.0,0.0,11.524631179023103
-2.0484140233722874,1.0,0.0,11.542995118922939
-2.030050083472454,1.0,0.0,11.56135905882277
-2.0116861435726214,1.0,0.0,11.579722998722604
-1.993322203672788,1.0,0.0,11.598086938622437
-1.9749582637729546,1.0,0.0,11.61645087852227
-1.956594323873123,1.0,0.0,11.634814818422102
-1.9382303839732895,1.0,0.0,11.653178758321936
-1.919866444073456,1.0,0.0,11.671542698221769
-1.9015025041736227,1.0,0.0,11.689906638121602
-1.8831385642737892,1.0,0.0,11.708270578021436
-1.8647746243739576,1.0,0.0,11.726634517921267
-1.8464106844741242,1.0,0.0,11.7449984578211
-1.8280467445742907,1.0,0.0,11.763362397720934
-1.8096828046744573,1.0,0.0,11.781726337620768
-1.7913188647746239,1.0,0.0,11.800090277520601
-1.7729549248747922,1.0,0.0,11.818454217420433
-1.7545909849749588,1.0,0.0,11.836818157320266
-1.7362270450751254,1.0,0.0,11.8551820972201
-1.717863105175292,1.0,0.0,11.873546037119933
-1.6994991652754585,1.0,0.0,11.891909977019766
-1.6811352253756269,1.0,0.0,11.910273916919598
-1.6627712854757934,1.0,0.0,11.928637856819432
-1.64440734557596,1.0,0.0,11.947001796719265
-1.6260434056761266,1.0,0.0,11.965365736619098
-1.607679465776295,1.0,0.0,11.98372967651893
-1.5893155258764615,1.0,0.0,12.002093616418763
-1.570951585976628,1.0,0.0,12.020457556318597
-1.5525876460767947,1.0,0.0,12.03882149621843
-1.5342237061769612,1.0,0.0,12.057185436118264
-1.5158597662771296,1.0,0.0,12.075549376018095
-1.4974958263772962,1.0,0.0,12.093913315917929
-1.4791318864774627,1.0,0.0,12.112277255817762
-1.4607679465776293,1.0,0.0,12.130641195717596
-1.442404006677796,1.0,0.0,12.14900513561743
-1.4240400667779642,1.0,0.0,12.16736907551726
-1.4056761268781308,1.0,0.0,12.185733015417094
-1.3873121869782974,1.0,0.0,12.204096955316928
-1.368948247078464,1.0,0.0,12.222460895216761
-1.3505843071786305,1.0,0.0,12.240824835116594
-1.332220367278799,1.0,0.0,12.259188775016426
-1.3138564273789655,1.0,0.0,12.27755271491626
-1.295492487479132,1.0,0.0,12.295916654816093
-1.2771285475792986,1.0,0.0,12.314280594715926
-1.2587646076794652,1.0,0.0,12.33264453461576
-1.2404006677796335,1.0,0.0,12.351008474515591
-1.2220367278798,1.0,0.0,12.369372414415425
-1.2036727879799667,1.0,0.0,12.387736354315258
-1.1853088480801333,1.0,0.0,12.406100294215092
-1.1669449081803016,1.0,0.0,12.424464234114923
-1.1485809682804682,1.0,0.0,12.442828174014757
-1.1302170283806348,1.0,0.0,12.46119211391459
-1.1118530884808013,1.0,0.0,12.479556053814424
-1.093489148580968,1.0,0.0,12.497919993714257
-1.0751252086811363,1.0,0.0,12.516283933614089
-1.0567612687813028,1.0,0.0,12.534647873513922
-1.0383973288814694,1.0,0.0,12.553011813413756
-1.020033388981636,1.0,0.0,12.571375753313589
-1.0016694490818026,1.0,0.0,12.589739693213422
-0.9833055091819709,1.0,0.0,12.608103633113254
-0.9649415692821375,1.0,0.0,12.626467573013088
-0.946577629382304,1.0,0.0,12.644831512912921
-0.9282136894824706,1.0,0.0,12.663195452812754
-0.9098497495826372,1.0,0.0,12.681559392712588
-0.8914858096828056,1.0,0.0,12.69992333261242
-0.8731218697829721,1.0,0.0,12.718287272512253
-0.8547579298831387,1.0,0.0,12.736651212412086
-0.8363939899833053,0.6291203265510931,0.37087967344890693,12.75501515231192
-0.8180300500834718,0.2888998166332986,0.7111001833667014,12.773379092211753
-0.7996661101836402,0.18255615890445737,0.8174438410955427,12.791743032111585
-0.7813021702838068,0.12674410058466934,0.8732558994153307,12.810106972011418
-0.7629382303839733,0.09254681210150362,0.9074531878984964,12.828470911911252
-0.7445742904841399,0.06980842408958705,0.9301915759104129,12.846834851811085
-0.7262103505843083,0.0538855151036326,0.9461144848963674,12.865198791710917
-0.7078464106844748,0.04232438161528144,0.9576756183847186,12.88356273161075
-0.6894824707846414,0.033701384148919315,0.9662986158510807,12.901926671510584
-0.671118530884808,0.027134223158171506,0.9728657768418285,12.920290611410417
-0.6527545909849746,0.02204849272148126,0.9779515072785188,12.93865455131025
-0.6343906510851429,0.018055645674758123,0.9819443543252419,12.957018491210082
-0.6160267111853095,0.014884677515153495,0.9851153224848465,12.975382431109916
-0.5976627712854761,0.012341760695632871,0.9876582393043671,12.993746371009749
-0.5792988313856426,0.010285328787103618,0.9897146712128964,13.012110310909582
-0.5609348914858092,0.00861013172011244,0.9913898682798875,13.030474250809416
-0.5425709515859776,0.00723671701841762,0.9927632829815823,13.048838190709247
-0.5242070116861441,0.006104307988972261,0.9938956920110278,13.06720213060908
-0.5058430717863107,0.005165872447913225,0.9948341275520868,13.085566070508914
-0.4874791318864773,0.004384640722431524,0.9956153592775685,13.103930010408748
-0.46911519198664386,0.003731604272465378,0.9962683957275347,13.122293950308581
-0.4507512520868122,0.0031836911034136537,0.9968163088965863,13.140657890208413
-0.4323873121869788,0.002722416579503257,0.9972775834204968,13.159021830108246
-0.41402337228714536,0.002332873482352154,0.9976671265176479,13.17738577000808
-0.39565943238731194,0.0020029676163956824,0.9979970323836043,13.195749709907913
-0.3772954924874803,0.001722833441351982,0.9982771665586481,13.214113649807745
-0.35893155258764686,0.0014843832463844494,0.9985156167536156,13.232477589707578
-0.34056761268781344,0.0012809564447664218,0.9987190435552336,13.250841529607412
-0.32220367278798,0.001107044666269323,0.9988929553337307,13.269205469507245
-0.3038397328881466,0.0009580747485539706,0.9990419252514461,13.287569409407078
-0.28547579298831494,0.0008302363222153433,0.9991697636777847,13.30593334930691
-0.2671118530884815,0.000720344005340569,0.9992796559946594,13.324297289206743
-0.24874791318864808,0.0006257266492753291,0.9993742733507247,13.342661229106577
-0.23038397328881466,0.0005441378666238954,0.9994558621333761,13.36102516900641
-0.21202003338898123,0.00047368340484864736,0.9995263165951513,13.379389108906244
-0.19365609348914958,0.00041276192958425277,0.9995872380704157,13.397753048806075
-0.17529215358931616,0.00036001653946288284,0.9996399834605371,13.416116988705909
-0.15692821368948273,0.00031429491208609237,0.9996857050879139,13.434480928605742
-0.1385642737896493,0.00027461642449653156,0.9997253835755034,13.452844868505576
-0.12020033388981588,0.00024014493439264447,0.9997598550656074,13.47120880840541
-0.10183639398998423,0.00021016617490722395,0.9997898338250928,13.48957274830524
-0.0834724540901508,0.00018406892419769316,0.9998159310758024,13.507936688205074
-0.06510851419031738,0.00016132927492021275,0.9998386707250798,13.526300628104908
-0.04674457429048395,0.00014149745810107268,0.9998585025418989,13.544664568004741
-0.028380634390650528,0.0001241867786945519,0.9998758132213055,13.563028507904574
-0.010016694490818878,0.00010906430213062497,0.9998909356978694,13.581392447804406
0.008347245409014548,9.58429969034733e-05,0.9999041570030965,13.59975638770424
0.026711185308847973,8.427509120059009e-05,0.9999157249087994,13.618120327604073
0.0450751252086814,7.41464443813317e-05,0.9999258535556187,13.636484267503906
0.06343906510851305,6.527176886995983e-05,0.99993472823113,13.654848207403738
0.08180300500834647,5.7490566336693464e-05,0.9999425094336633,13.673212147303571
0.1001669449081799,5.066366519005225e-05,0.99994933633481,13.691576087203405
0.11853088480801333,4.467026537928244e-05,0.9999553297346208,13.709940027103238
0.13689482470784675,3.9405412109743994e-05,0.9999605945878902,13.728303967003072
0.1552587646076784,3.477783293223978e-05,0.9999652221670677,13.746667906902903
0.17362270450751183,3.070808328482333e-05,0.9999692919167151,13.765031846802737
0.19198664440734525,2.7126954354376193e-05,0.9999728730456456,13.78339578670257
0.21035058430717868,2.3974104412130734e-05,0.9999760258955879,13.801759726602404
0.2287145242070121,2.1196880835485797e-05,0.9999788031191645,13.820123666502237
0.24707846410684375,1.874930507881668e-05,0.9999812506949212,13.838487606402069
0.2654424040066772,1.6591197075728652e-05,0.9999834088029242,13.856851546301902
0.2838063439065106,1.4687419095817822e-05,0.9999853125809042,13.875215486201736
0.30217028380634403,1.3007222057787966e-05,0.9999869927779422,13.893579426101569
0.32053422370617746,1.1523679813917849e-05,0.9999884763201861,13.911943366001402
0.3388981636060091,1.0213199051174878e-05,0.9999897868009489,13.930307305901234
0.35726210350584253,9.055094259754694e-06,0.9999909449057403,13.948671245801068
0.37562604340567596,8.031218757122412e-06,0.9999919687812429,13.967035185700901
0.3939899833055094,7.125644061186825e-06,0.9999928743559389,13.985399125600734
0.4123539232053428,6.324381021325534e-06,0.9999936756189787,14.003763065500568
0.43071786310517446,5.61513706068202e-06,0.9999943848629393,14.0221270054004
0.4490818030050079,4.9871046895979515e-06,0.9999950128953105,14.040490945300233
0.4674457429048413,4.430777133333677e-06,0.9999955692228667,14.058854885200066
0.48580968280467474,3.9377874974703655e-06,0.9999960622125025,14.0772188250999
0.5041736227045064,3.500768387288505e-06,0.9999964992316127,14.095582764999731
0.5225375626043398,3.1132293160956437e-06,0.9999968867706839,14.113946704899565
0.5409015025041732,2.769449594133752e-06,0.9999972305504059,14.132310644799398
0.5592654424040067,2.4643846943625007e-06,0.9999975356153057,14.150674584699232
0.5776293823038401,2.1935843541215033e-06,0.9999978064156458,14.169038524599065
0.5959933222036717,1.9531208974289103e-06,0.9999980468791025,14.187402464498897
0.6143572621035052,1.739526459697091e-06,0.9999982604735403,14.20576640439873
0.6327212020033386,1.549737968327956e-06,0.9999984502620317,14.224130344298564
0.651085141903172,1.3810488827445602e-06,0.9999986189511173,14.242494284198397
0.6694490818030054,1.2310668294322623e-06,0.9999987689331705,14.26085822409823
0.6878130217028371,1.0976763826796573e-06,0.9999989023236173,14.279222163998062
0.7061769616026705,9.790063424585792e-07,0.9999990209936576,14.297586103897896
0.7245409015025039,8.73400948270713e-07,0.9999991265990518,14.315950043797729
0.7429048414023374,7.793945432472167e-07,0.9999992206054568,14.334313983697562
0.7612687813021708,6.956892671751121e-07,0.9999993043107328,14.352677923597396
0.7796327212020024,6.211354125997032e-07,0.9999993788645875,14.371041863497227
0.7979966611018359,5.547141243537412e-07,0.9999994452858757,14.38940580339706
0.8163606010016693,4.9552216280984e-07,0.9999995044778371,14.407769743296894
0.8347245409015027,4.427584846067403e-07,0.9999995572415153,14.426133683196728
0.8530884808013344,3.957124233469615e-07,0.9999996042875766,14.44449762309656
0.8714524207011678,3.5375327767665193e-07,0.9999996462467223,14.462861562996393
0.8898163606010012,3.163211360102011e-07,0.9999996836788639,14.481225502896226
0.9081803005008346,2.829187866301543e-07,0.9999997170812134,14.49958944279606
0.9265442404006681,2.5310457943243583e-07,0.9999997468954206,14.517953382695893
0.9449081803004997,2.264861216126178e-07,0.9999997735138784,14.536317322595725
0.9632721202003331,2.0271470413101634e-07,0.9999997972852959,14.554681262495558
0.9816360601001666,1.8148036914834757e-07,0.9999998185196308,14.573045202395392
1.0,1.625075404791766e-07,0.9999998374924596,14.591409142295225
